transaction_id,account_id,classification_id,project_id,analysis_work_item_id,sub_tree_id,debit_amount,credit_amount,description,notes,org_id
TXN00020-L146,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,1736795.9633675735,مستخلص رقم 9,,d5789445-11e3-4ad6-9297-b56521675114
TXN00021-L147,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,4785639.91,0.0,مستخلص رقم 9,,d5789445-11e3-4ad6-9297-b56521675114
TXN00021-L148,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,399788.0,0.0,مستخلص رقم 9,,d5789445-11e3-4ad6-9297-b56521675114
TXN00021-L149,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,5185427.911632426,مستخلص رقم 9,,d5789445-11e3-4ad6-9297-b56521675114
TXN00022-L150,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,5641560.25,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00022-L151,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,35420.63,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00022-L152,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,5676980.8,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L153,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,24328.556133030557,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L154,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,24328.556133030557,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L155,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,32552.28148522102,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L156,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,97656.84930266933,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L157,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L158,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,19342.585774427,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L159,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,56415.6025,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L160,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L161,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L162,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L163,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,53730.219821,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L164,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,282078.0125,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L165,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,14103.900625,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L166,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,268538.2679,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L167,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,567698.0875,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00023-L168,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,1440772.9196743784,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00024-L169,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,3900399.95,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00024-L170,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,335808.0,0.0,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00024-L171,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,4236207.880325621,مستخلص رقم 10,,d5789445-11e3-4ad6-9297-b56521675114
TXN00025-L172,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,2616927.5,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00025-L173,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,0.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00025-L174,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,2616927.5,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L175,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,11214.775772839172,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L176,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,11214.775772839172,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L177,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,15005.680392822485,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L178,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,45017.04341280016,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L179,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L180,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,8972.36622337,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L181,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,26169.275,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L182,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L183,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L184,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L185,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,24923.617510000004,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L186,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,130846.375,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L187,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,6542.31875,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L188,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,124565.749,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L189,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,261692.75,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00026-L190,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,666165.5,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00027-L191,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,1794992.78,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00027-L192,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,155770.0,0.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00027-L193,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,1950762.0,مستخلص رقم 11,,d5789445-11e3-4ad6-9297-b56521675114
TXN00028-L194,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,3917344.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00028-L195,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00028-L196,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,3917344.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L197,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,16787.677375501193,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L198,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L199,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,22481.96370703568,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L200,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,67450.98701293534,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L201,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L202,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,13430.958630272,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L203,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,39173.44,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L204,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L205,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L206,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L207,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,37308.038,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L208,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,195867.2,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L209,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,9793.36,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L210,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,186540.2,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L211,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,0.0,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00029-L212,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,588833.8247257442,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00030-L213,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,3095329.762,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00030-L214,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,233175.238,0.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00030-L215,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,3328505.0,فروق اسعار ,,d5789445-11e3-4ad6-9297-b56521675114
TXN00031-L216,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,1972133.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00031-L217,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,29700.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00031-L218,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,2001833.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L219,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,8578.804047750638,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L220,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,8578.804047750638,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L221,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,11478.677264771382,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L222,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,34436.033503479164,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L223,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L224,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,6761.631538204,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L225,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,19721.33,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L226,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L227,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L228,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L229,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,18782.594692,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L230,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,98606.65000000001,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L231,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,4930.3325,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L232,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,93873.5308,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L233,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,200183.30000000002,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00032-L234,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,505931.6883939558,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00033-L235,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,1377027.31,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00033-L236,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,118874.0,0.0,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00033-L237,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,1495901.3116060442,مستخلص رقم 12,,d5789445-11e3-4ad6-9297-b56521675114
TXN00034-L238,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,2592692.5,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00034-L239,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,192015.0,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00034-L240,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,2784707.5,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L241,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,11933.79266542292,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L242,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,11933.79266542292,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L243,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,15967.744896446586,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L244,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,47903.23706692302,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L245,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L246,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,8889.27439319,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L247,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,25926.925,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L248,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L249,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L250,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L251,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,24692.803369999998,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L252,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,129634.625,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L253,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,6481.73125,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L254,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,123412.16299999999,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L255,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,278470.75,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00035-L256,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,685246.8393074055,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00036-L257,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,1945133.9899650952,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00036-L258,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,154326.67072749927,0.0,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00036-L259,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,2099460.6606925945,مستخلص رقم 13,,d5789445-11e3-4ad6-9297-b56521675114
TXN00037-L260,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,706893.5,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00037-L261,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,651682.0275000001,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00037-L262,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,1358575.5275,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L263,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,5822.140625362835,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L264,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,5822.140625362835,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L265,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,7790.185305162338,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L266,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,23370.557075438803,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L267,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L268,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,0.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L269,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,99.0,7068.935,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L270,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,100.0,0.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L271,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,101.0,0.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L272,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,102.0,0.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L273,e0db9265-2422-4661-81bb-b6ddc31cdcb5,8.0,1.0,,30008.0,6732.453694,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L274,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30009.0,35344.675,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L275,0e960703-a40e-4fcb-b19a-3564d2de7e75,8.0,1.0,,30010.0,1767.23375,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L276,31a3d74c-c3c4-42ac-a4c9-528871c64052,8.0,1.0,,30007.0,33648.1306,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L277,217dd6e7-5840-4d87-b8ae-bd7235acd42e,8.0,1.0,,30006.0,135857.55275,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L278,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,263224.0044253268,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00038-L279,e6aa6eb7-2d3a-4b27-a1a7-bbb5e04a9842,8.0,1.0,30000.0,40000.0,1053274.3943806733,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00039-L280,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,30001.0,40000.0,42077.128694,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00039-L281,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,8.0,1.0,,30000.0,0.0,1095351.5230746733,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00039-L282,7accdb8c-bbd4-4b2c-abdd-706b8070b41a,7.0,1.0,,30000.0,1389125.0,0.0,مستخلص رقم 14,,d5789445-11e3-4ad6-9297-b56521675114
TXN00040-L283,3930be54-2a0c-42f8-a6b3-15eb14c9f0ba,7.0,1.0,,30000.0,1049910.5624999998,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00040-L284,b9d58bc5-9721-45a4-9477-244be212e724,7.0,1.0,,30000.0,0.0,2439035.5625,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00040-L285,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,93.0,10452.424431100275,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00041-L286,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,94.0,10452.424431100275,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00041-L287,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,95.0,13985.633196793955,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00041-L288,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,96.0,41956.90167283043,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00041-L289,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,97.0,0.0,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
TXN00041-L290,b7b03032-4229-41bb-92e6-4712f7597010,8.0,1.0,1.0,98.0,0.0,0.0,مستخلص رقم 15,,d5789445-11e3-4ad6-9297-b56521675114
