tx_key,line_no,account_code,debit_amount,credit_amount,description,source_old_code,source_old_name
1084|2022-08-11,2,5100,430.0,0.0,ماده لتزريع الاشاير واجار هيلتي ( اشاير اعمده ارضي عماره 37),31,التكاليف .
1084|2022-11-21,1,5100,40.0,0.0,حجر بورده لكمبيوتر المحاسب,31,التكاليف .
1084|2022-11-21,2,12101,0.0,40.0,حجر بورده لكمبيوتر المحاسب,131,الخزينة .
1085|2022-08-13,1,5100,100.0,0.0,بنزين للمولد,31,التكاليف .
1085|2022-08-13,2,12101,0.0,100.0,بنزين للمولد,131,الخزينة .
1086|2022-08-13,1,5100,45.0,0.0,19لتر ماء حلو للكرافان,31,التكاليف .
1086|2022-08-13,2,12101,0.0,45.0,19لتر ماء حلو للكرافان,131,الخزينة .
1086|2022-11-21,1,22103,1000.0,0.0,دفعه من مستخلص حداده محمد رمضان,232,المقاولون .
1086|2022-11-21,2,12101,0.0,1000.0,دفعه من مستخلص حداده محمد رمضان,131,الخزينة .
1087|2022-08-14,1,12101,0.0,35.0, 19لتر ماء للكرافان,131,الخزينة .
1087|2022-08-14,2,5100,35.0,0.0, 19لتر ماء للكرافان,31,التكاليف .
1088|2022-08-14,1,12101,0.0,30.0,2ك سكر ,131,الخزينة .
1088|2022-08-14,2,5100,30.0,0.0,2ك سكر ,31,التكاليف .
1088|2022-11-21,1,5100,200.0,0.0,سهره استشاري استلام سقف اول 25,31,التكاليف .
1088|2022-11-21,2,12101,0.0,200.0,سهره استشاري استلام سقف اول 25,131,الخزينة .
1089|2022-08-14,1,5100,50.0,0.0,كلابش لانبوبه الغفير,31,التكاليف .
1089|2022-08-14,2,12101,0.0,50.0,كلابش لانبوبه الغفير,131,الخزينة .
108|2022-10-08,1,5100,800.0,0.0,حساب العامل محمود,31,التكاليف .
108|2022-10-08,2,12101,0.0,800.0,حساب العامل محمود,131,الخزينة .
108|2024-05-27,1,12103,200000.0,0.0,رد سلفيه من حياه كريمه,132,البنوك .
108|2024-05-27,2,12304,0.0,200000.0,رد سلفيه من حياه كريمه,1352,السلفيات
1090|2022-08-14,1,12101,0.0,100.0,انبوبه غاز للمهندس طارق,131,الخزينة .
1090|2022-08-14,2,5100,100.0,0.0,انبوبه غاز للمهندس طارق,31,التكاليف .
1090|2022-11-21,1,5100,200.0,0.0,سلفه من راتب فتحي الغفير من شهر 11,31,التكاليف .
1090|2022-11-21,2,12101,0.0,200.0,سلفه من راتب فتحي الغفير من شهر 11,131,الخزينة .
1091|2022-08-14,1,22103,200.0,0.0,من حساب سياره الموقع ( امير),232,المقاولون .
1091|2022-08-14,2,12101,0.0,200.0,من حساب سياره الموقع ( امير),131,الخزينة .
1092|2022-08-14,1,12101,0.0,100.0,من حساب العامل مصطفي ( ابورهف),131,الخزينة .
1092|2022-08-14,2,22103,100.0,0.0,من حساب العامل مصطفي ( ابورهف),232,المقاولون .
1092|2022-11-21,1,12101,0.0,2200.0,من ح/ سياره  الموقع ,131,الخزينة .
1092|2022-11-21,2,22103,2200.0,0.0,من ح/ سياره  الموقع ,232,المقاولون .
1093|2022-08-15,1,5100,46.0,0.0,سكر +ماء حلو للكرافان,31,التكاليف .
1093|2022-08-15,2,12101,0.0,46.0,سكر +ماء حلو للكرافان,131,الخزينة .
1094|2022-08-15,1,5100,75.0,0.0,زيت للمولد,31,التكاليف .
1094|2022-08-15,2,12101,0.0,75.0,زيت للمولد,131,الخزينة .
1094|2022-11-21,1,5100,25.0,0.0,شراء كربون لكتابه المهندسين عليه طلبات الاستلامات من الاستشاري,31,التكاليف .
1094|2022-11-21,2,12101,0.0,25.0,شراء كربون لكتابه المهندسين عليه طلبات الاستلامات من الاستشاري,131,الخزينة .
1095|2022-08-15,1,22103,5000.0,0.0,دفعه من مستخلص النجاره ( حماده ),232,المقاولون .
1095|2022-08-15,2,12101,0.0,5000.0,دفعه من مستخلص النجاره ( حماده ),131,الخزينة .
1096|2022-08-15,1,12101,0.0,33.0,ضيافه استشاري ,131,الخزينة .
1096|2022-08-15,2,5100,33.0,0.0,ضيافه استشاري ,31,التكاليف .
1096|2022-11-21,1,12101,0.0,150.0,سلفه للمهندس احمد توفيق من راتب شهر 11,131,الخزينة .
1096|2022-11-21,2,5100,150.0,0.0,سلفه للمهندس احمد توفيق من راتب شهر 11,31,التكاليف .
1097|2022-08-15,1,5100,90.0,0.0,شراء ينسون وكركديه ونسكافيه,31,التكاليف .
1097|2022-08-15,2,12101,0.0,90.0,شراء ينسون وكركديه ونسكافيه,131,الخزينة .
1098|2022-08-15,1,12101,0.0,480.0,2يوميه عمل بسكوت عمدان 41,131,الخزينة .
1098|2022-08-15,2,5100,480.0,0.0,2يوميه عمل بسكوت عمدان 41,31,التكاليف .
1098|2022-11-21,1,12101,0.0,500.0,دفعه من مستخلص المحاره ( محمد عبد الجواد),131,الخزينة .
1098|2022-11-21,2,22103,500.0,0.0,دفعه من مستخلص المحاره ( محمد عبد الجواد),232,المقاولون .
1099|2022-08-15,1,12101,0.0,240.0,يوميه عمل علب قواعد اعمده 43,131,الخزينة .
1099|2022-08-15,2,5100,240.0,0.0,يوميه عمل علب قواعد اعمده 43,31,التكاليف .
109|2024-05-30,1,12304,159000.0,0.0,سلفيه لحياه كريمه,1352,السلفيات
109|2024-05-30,2,12103,0.0,159000.0,سلفيه لحياه كريمه,132,البنوك .
10|2022-10-01,1,12101,0.0,200.0,من ح/ سياره امير 1,131,الخزينة .
10|2022-10-01,2,22103,200.0,0.0,من ح/ سياره امير 1,232,المقاولون .
10|2022-11-30,1,12201,7863446.5,0.0,مستخلص رقم 6,134,العملاء .
10|2022-11-30,2,4100,0.0,7863446.5,مستخلص رقم 6,41,ايرادات العمليات
1100|2022-08-15,1,5100,240.0,0.0,يوميه عمل علب قواعد اعمده 37,31,التكاليف .
1100|2022-08-15,2,12101,0.0,240.0,يوميه عمل علب قواعد اعمده 37,131,الخزينة .
1100|2022-11-21,1,5100,45.0,0.0,مفتاح بوجهات للدكك والمولد,31,التكاليف .
1100|2022-11-21,2,12101,0.0,45.0,مفتاح بوجهات للدكك والمولد,131,الخزينة .
1101|2022-08-15,1,5100,240.0,0.0,يوميه عمل علب قواعد اعمده 31,31,التكاليف .
1101|2022-08-15,2,12101,0.0,240.0,يوميه عمل علب قواعد اعمده 31,131,الخزينة .
1102|2022-08-15,1,22103,340.0,0.0,دفعه من حساب العامل مصطفي ,232,المقاولون .
1102|2022-08-15,2,12101,0.0,340.0,دفعه من حساب العامل مصطفي ,131,الخزينة .
1102|2022-11-21,1,12101,0.0,80.0,فأس للعماله ( اصول مهلكه ),131,الخزينة .
1102|2022-11-21,2,5100,80.0,0.0,فأس للعماله ( اصول مهلكه ),31,التكاليف .
1103|2022-08-15,1,22103,1100.0,0.0,دفعه من حساب سياره الموقع ( امير ),232,المقاولون .
1103|2022-08-15,2,12101,0.0,1100.0,دفعه من حساب سياره الموقع ( امير ),131,الخزينة .
1104|2022-08-15,1,5100,250.0,0.0,ايجار دكك يدوي + مواصلات 26.28.,31,التكاليف .
1104|2022-08-15,2,12101,0.0,250.0,ايجار دكك يدوي + مواصلات 26.28.,131,الخزينة .
1104|2022-11-21,1,12101,0.0,187.0,فيلات وملفات ,131,الخزينة .
1104|2022-11-21,2,5100,187.0,0.0,فيلات وملفات ,31,التكاليف .
1105|2022-08-15,1,5100,1000.0,0.0,سلفه من راتب فتحي الغفير,31,التكاليف .
1105|2022-08-15,2,12101,0.0,1000.0,سلفه من راتب فتحي الغفير,131,الخزينة .
1106|2022-08-16,1,5100,150.0,0.0,ايجار دكاك يدوي  28,31,التكاليف .
1106|2022-08-16,2,12101,0.0,150.0,ايجار دكاك يدوي  28,131,الخزينة .
1106|2022-11-21,1,12101,0.0,50000.0,دفعه من مستخلص نجاره علي خليل   ,131,الخزينة .
1106|2022-11-21,2,22103,50000.0,0.0,دفعه من مستخلص نجاره علي خليل   ,232,المقاولون .
1107|2022-08-16,1,12101,0.0,350.0,10 شكاير بسكوت,131,الخزينة .
1107|2022-08-16,2,5100,350.0,0.0,10 شكاير بسكوت,31,التكاليف .
1108|2022-08-16,1,5100,530.0,0.0,عده موقع ( مسطرين +قصعه +2جوانتي+جنزير ),31,التكاليف .
1108|2022-08-16,2,12101,0.0,530.0,عده موقع ( مسطرين +قصعه +2جوانتي+جنزير ),131,الخزينة .
1108|2022-11-21,1,5100,1000.0,0.0,مصاريف اداريه (م. محمد مشرف ),31,التكاليف .
1108|2022-11-21,2,12101,0.0,1000.0,مصاريف اداريه (م. محمد مشرف ),131,الخزينة .
1109|2022-08-16,1,12101,0.0,200.0,سهره استشاري صب عاديه 27,131,الخزينة .
1109|2022-08-16,2,5100,200.0,0.0,سهره استشاري صب عاديه 27,31,التكاليف .
110|2022-10-08,1,12101,0.0,60.0,حساب اسكنر لوحات a0  8لوحات ,131,الخزينة .
110|2022-10-08,2,5100,60.0,0.0,حساب اسكنر لوحات a0  8لوحات ,31,التكاليف .
110|2024-07-14,1,12103,159000.0,0.0,رد سلفيه من حياه كريمه,132,البنوك .
110|2024-07-14,2,12304,0.0,159000.0,رد سلفيه من حياه كريمه,1352,السلفيات
1110|2022-08-16,1,5100,125.0,0.0,بنزين للمولد,31,التكاليف .
1110|2022-08-16,2,12101,0.0,125.0,بنزين للمولد,131,الخزينة .
1110|2022-11-22,1,12101,0.0,5000.0,دفعه من مستخلص الكهرباء هشام   ,131,الخزينة .
1110|2022-11-22,2,22103,5000.0,0.0,دفعه من مستخلص الكهرباء هشام   ,232,المقاولون .
1111|2022-08-16,1,5100,170.0,0.0,يوميه تركيب بسكوت عمدان 38,31,التكاليف .
1111|2022-08-16,2,12101,0.0,170.0,يوميه تركيب بسكوت عمدان 38,131,الخزينة .
1112|2022-08-16,1,22103,200.0,0.0,دفعه من حساب العامل مصطفي ,232,المقاولون .
1112|2022-08-16,2,12101,0.0,200.0,دفعه من حساب العامل مصطفي ,131,الخزينة .
1112|2022-11-22,1,12101,0.0,200.0,يوميه نجاره فك تقويه لتعديل الكهرباء تخصم علي الكهربائي,131,الخزينة .
1112|2022-11-22,2,5100,200.0,0.0,يوميه نجاره فك تقويه لتعديل الكهرباء تخصم علي الكهربائي,31,التكاليف .
1113|2022-08-17,1,5100,150.0,0.0,بنزين للمولد,31,التكاليف .
1113|2022-08-17,2,12101,0.0,150.0,بنزين للمولد,131,الخزينة .
1114|2022-08-17,1,12101,0.0,35.0,قاروره ماء حلو للموقع 19لتر,131,الخزينة .
1114|2022-08-17,2,5100,35.0,0.0,قاروره ماء حلو للموقع 19لتر,31,التكاليف .
1114|2022-11-22,1,5100,500.0,0.0,تنظيف قواعد 26 وتخصم علي مقاول العزل علي,31,التكاليف .
1114|2022-11-22,2,12101,0.0,500.0,تنظيف قواعد 26 وتخصم علي مقاول العزل علي,131,الخزينة .
1115|2022-08-17,1,22103,650.0,0.0,دفعه من حساب سياره الموقع,232,المقاولون .
1115|2022-08-17,2,12101,0.0,650.0,دفعه من حساب سياره الموقع,131,الخزينة .
1116|2022-08-17,1,5100,1200.0,0.0,2تقرير معاينه قاع حفر عمارة 40.41,31,التكاليف .
1116|2022-08-17,2,12101,0.0,1200.0,2تقرير معاينه قاع حفر عمارة 40.41,131,الخزينة .
1116|2022-11-22,1,12101,0.0,30000.0,دفعه من مستخلص نجاره  منتصر ,131,الخزينة .
1116|2022-11-22,2,22103,30000.0,0.0,دفعه من مستخلص نجاره  منتصر ,232,المقاولون .
1117|2022-08-17,1,22103,1160.0,0.0,حساب مياه الكرافان وحوض المعالجه وحوض الزرع خلال الاسبوع( محمد فوزي),232,المقاولون .
1117|2022-08-17,2,12101,0.0,1160.0,حساب مياه الكرافان وحوض المعالجه وحوض الزرع خلال الاسبوع( محمد فوزي),131,الخزينة .
1118|2022-11-22,1,12101,0.0,25000.0,دفعه من مستخلص نجاره صبري,131,الخزينة .
1118|2022-11-22,2,22103,25000.0,0.0,دفعه من مستخلص نجاره صبري,232,المقاولون .
111|2024-07-25,1,12103,105000.0,0.0,سلفيات,132,البنوك .
111|2024-07-25,2,12304,0.0,105000.0,سلفيات,1352,السلفيات
1120|2022-11-22,1,22103,15000.0,0.0,دفعه من مستخلص نجاره محمد صبري,232,المقاولون .
1120|2022-11-22,2,12101,0.0,15000.0,دفعه من مستخلص نجاره محمد صبري,131,الخزينة .
1121|2022-08-18,1,12101,0.0,5000.0,دفعه من مستخلص النجاره ( علي محمد ),131,الخزينة .
1121|2022-08-18,2,22103,5000.0,0.0,دفعه من مستخلص النجاره ( علي محمد ),232,المقاولون .
1122|2022-08-18,1,12101,0.0,700.0,يوميات  صنايعي و2 عمال بناء علب اعمده 30.38.,131,الخزينة .
1122|2022-08-18,2,5100,700.0,0.0,يوميات  صنايعي و2 عمال بناء علب اعمده 30.38.,31,التكاليف .
1122|2022-11-22,1,12101,0.0,40000.0,دفعه من مستخلص حداده محمد رمضان,131,الخزينة .
1122|2022-11-22,2,22103,40000.0,0.0,دفعه من مستخلص حداده محمد رمضان,232,المقاولون .
1123|2022-08-18,1,12101,0.0,11250.0,ايجار شقه جديده للمهندسيين ( شهر مقدم 4500 ج +سمسره 2250ج,131,الخزينة .
1123|2022-08-18,2,5100,11250.0,0.0,ايجار شقه جديده للمهندسيين ( شهر مقدم 4500 ج +سمسره 2250ج,31,التكاليف .
1124|2022-08-18,1,12123,4500.0,0.0,شهر تامين لسكن الموظفين في بدايه الايجار,131313,تامينات لدى الغير .
1124|2022-08-18,2,12101,0.0,4500.0,شهر تامين لسكن الموظفين في بدايه الايجار,131,الخزينة .
1124|2022-11-22,1,12101,0.0,10000.0,دفعه من مستخلص عزل علي حسن,131,الخزينة .
1124|2022-11-22,2,22103,10000.0,0.0,دفعه من مستخلص عزل علي حسن,232,المقاولون .
1125|2022-08-18,1,5100,100.0,0.0,كالون جديد للشقه,31,التكاليف .
1125|2022-08-18,2,12101,0.0,100.0,كالون جديد للشقه,131,الخزينة .
1126|2022-08-18,1,5100,100.0,0.0,اكراميه بمب صب عاديه 26,31,التكاليف .
1126|2022-08-18,2,12101,0.0,100.0,اكراميه بمب صب عاديه 26,131,الخزينة .
1126|2022-11-22,1,22103,10000.0,0.0,دفعه من مستخلص عزل سعيد حسن,232,المقاولون .
1126|2022-11-22,2,12101,0.0,10000.0,دفعه من مستخلص عزل سعيد حسن,131,الخزينة .
1127|2022-08-18,1,5100,100.0,0.0,اكراميه بمب صب مسلحه 38,31,التكاليف .
1127|2022-08-18,2,12101,0.0,100.0,اكراميه بمب صب مسلحه 38,131,الخزينة .
1128|2022-08-18,1,22103,380.0,0.0,حساب مصطفي العامل,232,المقاولون .
1128|2022-08-18,2,12101,0.0,380.0,حساب مصطفي العامل,131,الخزينة .
1128|2022-11-22,1,5100,150.0,0.0,يوميات تركيب بسكوت بصنايعيه الحداده لعمارات 26.25.24.30.27.29. ,31,التكاليف .
1128|2022-11-22,2,12101,0.0,150.0,يوميات تركيب بسكوت بصنايعيه الحداده لعمارات 26.25.24.30.27.29. ,131,الخزينة .
1129|2022-08-18,1,5100,200.0,0.0,سهره استشاري صب عاديه 26,31,التكاليف .
1129|2022-08-18,2,12101,0.0,200.0,سهره استشاري صب عاديه 26,131,الخزينة .
112|2022-10-10,1,12101,0.0,375.0,ضيافه المهندس محمد مشرف,131,الخزينة .
112|2022-10-10,2,5100,375.0,0.0,ضيافه المهندس محمد مشرف,31,التكاليف .
112|2024-10-10,1,12103,0.0,105000.0,رد سلفيات,132,البنوك .
112|2024-10-10,2,12304,105000.0,0.0,رد سلفيات,1352,السلفيات
1130|2022-08-18,1,12101,0.0,200.0,سهره استشاري صب مسلحه 38,131,الخزينة .
1130|2022-08-18,2,5100,200.0,0.0,سهره استشاري صب مسلحه 38,31,التكاليف .
1130|2022-11-23,1,12101,0.0,150.0,يوميات تركيب بسكوت بصنايعيه الحداده لعمارات 26.25.24.30.27.29. ,131,الخزينة .
1130|2022-11-23,2,5100,150.0,0.0,يوميات تركيب بسكوت بصنايعيه الحداده لعمارات 26.25.24.30.27.29. ,31,التكاليف .
1131|2022-08-18,1,12101,0.0,700.0, 4يوميات تركيب بسكوت عمارات 29.38.26.,131,الخزينة .
